Date,Close/Last,compound,negative,neutral,positive,Open,High,Low,Volume
2018-08-13,52.2175,-0.5156,0.079,0.84,0.081,51.925,52.738,51.925,103458040
2018-08-14,52.4375,0.7937,0.075,0.839,0.086,52.5388,52.64,52.065,82717080
2018-08-15,52.56,-0.1531,0.065,0.87,0.065,52.305,52.685,52.0825,114380920
2018-08-16,53.33,0.963,0.076,0.813,0.111,52.9375,53.453,52.8675,110381240
2018-08-17,54.395,0.9757,0.069,0.787,0.144,53.36,54.4875,53.29,140137640
2018-08-20,53.865,-0.9933,0.109,0.838,0.053,54.525,54.795,53.7775,120597640
2018-08-21,53.76,0.9781,0.048,0.875,0.078,54.2,54.2975,53.5063,102730800
2018-08-22,53.7625,0.9996,0.042,0.768,0.191,53.525,54.09,53.46,75863720
2018-08-23,53.8725,0.9662,0.049,0.871,0.08,53.6625,54.2625,53.65,74023120
2018-08-24,54.04,0.9827,0.061,0.798,0.141,54.15,54.225,53.7775,73830880
2018-08-27,54.485,0.9837,0.03,0.867,0.103,54.2875,54.685,54.0825,81603080
2018-08-28,54.925,0.9962,0.024,0.832,0.144,54.7525,55.135,54.73,91005560
2018-08-29,55.745,0.9819,0.036,0.874,0.09,55.0375,55.8725,54.8525,108297040
2018-08-30,56.2575,-0.9619,0.059,0.9,0.041,55.8125,57.065,55.6,194787840
2018-08-31,56.9075,0.9596,0.089,0.809,0.102,56.6275,57.2175,56.5,172710160
2018-09-04,57.09,-0.9648,0.116,0.775,0.109,57.1025,57.295,56.6575,109455840
2018-09-05,56.7175,0.9935,0.046,0.828,0.126,57.2475,57.4175,56.275,133163320
2018-09-06,55.775,0.9795,0.013,0.822,0.165,56.5575,56.8375,55.325,136484960
2018-09-07,55.325,0.9528,0.053,0.867,0.081,55.4625,56.3425,55.1775,149675640
2018-09-10,54.5825,0.9921,0.043,0.853,0.103,55.2375,55.4625,54.1175,156778880
2018-09-11,55.9625,0.9909,0.062,0.818,0.121,54.5025,56.0748,54.14,142578040
2018-09-12,55.2675,-0.5994,0.113,0.815,0.072,56.235,56.25,54.96,196474040
2018-09-13,56.6025,0.9923,0.07,0.819,0.111,55.88,57.0875,55.6425,165645400
2018-09-14,55.96,0.986,0.058,0.842,0.1,56.4375,56.71,55.6305,127207880
2018-09-17,54.47,-0.9963,0.15,0.746,0.105,55.5375,55.7375,54.3175,147240480
2018-09-18,54.56,-0.6052,0.116,0.764,0.12,54.4475,55.4625,54.28,125982520
2018-09-19,54.5925,0.993,0.026,0.89,0.084,54.625,54.905,53.825,107479520
2018-09-20,55.0075,0.9923,0.058,0.811,0.132,55.06,55.57,54.7875,105552200
2018-09-21,54.415,0.8159,0.08,0.827,0.094,55.195,55.34,54.3225,382336320
2018-09-24,55.1975,0.9861,0.017,0.906,0.077,54.205,55.315,54.1575,110325080
2018-09-25,55.5475,0.8633,0.109,0.767,0.123,54.9375,55.705,54.925,91244560
2018-09-26,55.105,-0.594,0.057,0.888,0.055,55.25,55.9375,54.94,93721480
2018-09-27,56.2375,0.9967,0.032,0.821,0.147,55.955,56.61,55.885,118917080
2018-09-28,56.435,0.9829,0.084,0.788,0.129,56.1975,56.46,56.005,90241760
2018-10-01,56.815,0.9768,0.05,0.873,0.076,56.9875,57.355,56.5875,92684080
2018-10-02,57.32,0.9729,0.099,0.666,0.235,56.8125,57.5,56.6575,97740040
2018-10-03,58.0175,-0.128,0.083,0.838,0.08,57.5125,58.3675,57.445,114161960
2018-10-04,56.9975,0.9914,0.035,0.835,0.13,57.695,58.0875,56.6825,127844480
2018-10-05,56.0725,0.9994,0.018,0.803,0.179,56.99,57.1025,55.145,134031080
2018-10-08,55.9425,0.4089,0.067,0.858,0.075,55.5525,56.2,55.05,115138200
2018-10-09,56.7175,0.988,0.088,0.792,0.119,55.91,56.8175,55.5615,106626520
2018-10-10,54.09,0.9897,0.066,0.802,0.133,56.365,56.5875,54.0125,164336280
2018-10-11,53.6125,0.9346,0.059,0.836,0.105,53.63,54.875,53.08,211609280
2018-10-12,55.5275,-0.996,0.176,0.708,0.116,55.105,55.72,54.21,157979080
2018-10-15,54.34,0.9858,0.037,0.872,0.091,55.29,55.4575,54.3175,121121800
2018-10-16,55.5375,0.9954,0.035,0.815,0.15,54.7325,55.7475,54.1907,115210200
2018-10-17,55.2975,0.9092,0.042,0.882,0.076,55.575,55.66,54.835,90771520
2018-10-18,54.005,0.9895,0.018,0.881,0.101,54.465,54.935,53.25,129557120
2018-10-19,54.8275,0.9619,0.025,0.917,0.057,54.515,55.315,54.3575,131497320
2018-10-22,55.1625,0.9941,0.053,0.806,0.14,54.9475,55.84,54.735,115006160
2018-10-23,55.6825,0.9963,0.04,0.84,0.12,53.9575,55.8125,53.675,154724680
2018-10-24,53.7725,-0.9734,0.088,0.867,0.045,55.65,56.0575,53.635,159968480
2018-10-25,54.95,-0.8504,0.086,0.847,0.067,54.4275,55.345,54.1875,116109360
2018-10-26,54.075,0.991,0.079,0.764,0.158,53.975,55.0475,53.1675,188766800
2018-10-29,53.06,0.9876,0.054,0.852,0.095,54.7975,54.9225,51.5225,182854760
2018-10-30,53.325,0.9844,0.015,0.94,0.045,52.7875,53.795,52.3175,145951720
2018-10-31,54.715,0.996,0.037,0.836,0.127,54.22,55.1125,54.155,152067240
2018-11-01,55.555,0.9074,0.053,0.869,0.078,54.7625,55.59,54.2025,211816280
2018-11-02,51.87,0.8807,0.039,0.871,0.09,52.3875,53.4125,51.3575,364186240
2018-11-05,50.3975,0.9983,0.01,0.877,0.112,51.075,51.0975,49.5425,264288680
2018-11-06,50.9425,0.3513,0.081,0.833,0.086,50.48,51.18,50.4225,127098880
2018-11-07,52.4875,-0.9768,0.102,0.812,0.086,51.4925,52.515,51.0325,133166560
2018-11-08,52.1225,0.9159,0.029,0.875,0.096,52.495,52.53,51.6875,101157080
2018-11-09,51.1175,0.9925,0.056,0.828,0.115,51.3875,51.5025,50.5625,137271040
2018-11-12,48.5425,-0.9837,0.111,0.822,0.067,49.75,49.9625,48.4475,203964120
2018-11-13,48.0575,-0.9955,0.129,0.8,0.071,47.9075,49.295,47.8625,186902840
2018-11-14,46.7,0.977,0.083,0.81,0.107,48.475,48.62,46.4825,242189360
2018-11-15,47.8525,-0.9249,0.079,0.853,0.067,47.0975,47.9925,46.725,185086640
2018-11-16,48.3825,0.978,0.039,0.87,0.091,47.625,48.7424,47.365,144765320
2018-11-19,46.465,-0.9984,0.171,0.762,0.066,47.5,47.675,46.2475,166507280
2018-11-20,44.245,0.9969,0.105,0.745,0.15,44.5925,45.3675,43.8775,270714720
2018-11-21,44.195,0.922,0.061,0.862,0.077,44.9325,45.0675,44.1375,124384960
2018-11-23,43.0725,0.9928,0.065,0.791,0.143,43.735,44.1488,43.025,94495880
2018-11-26,43.655,0.9991,0.064,0.77,0.166,43.56,43.7375,42.565,178649280
2018-11-27,43.56,-0.9489,0.091,0.834,0.075,42.8775,43.6925,42.72,164624560
2018-11-28,45.235,0.9979,0.044,0.833,0.123,44.1825,45.3225,43.7325,183767000
2018-11-29,44.8875,0.9726,0.078,0.806,0.116,45.665,45.7,44.425,166094320
2018-11-30,44.645,0.9967,0.079,0.75,0.171,45.0725,45.0825,44.2575,157697040
2018-12-03,46.205,0.8979,0.057,0.871,0.072,46.115,46.235,45.3025,162150800
2018-12-04,44.1725,0.9474,0.089,0.789,0.122,45.2375,45.5975,44.0675,164565000
2018-12-06,43.68,0.9962,0.056,0.799,0.144,42.94,43.695,42.605,170819640
2018-12-07,42.1225,0.9912,0.056,0.83,0.114,43.3725,43.6225,42.075,166714720
2018-12-10,42.4,0.9853,0.042,0.852,0.106,41.25,42.5225,40.8325,247036000
2018-12-11,42.1575,-0.9924,0.154,0.745,0.102,42.915,42.9475,41.75,183872160
2018-12-12,42.275,-0.9667,0.117,0.809,0.074,42.6,42.98,42.255,141898720
2018-12-13,42.7375,-0.9016,0.058,0.884,0.057,42.6225,43.1425,42.3875,127016840
2018-12-14,41.37,-0.9947,0.139,0.786,0.075,42.25,42.27,41.32,162481440
2018-12-17,40.985,0.4383,0.083,0.835,0.082,41.3625,42.0875,40.6825,173001680
2018-12-18,41.5175,-0.6966,0.094,0.816,0.09,41.345,41.8825,41.0975,135013960
2018-12-19,40.2225,-0.9778,0.097,0.86,0.043,41.5,41.8625,39.7725,190390680
2018-12-20,39.2075,0.9102,0.062,0.85,0.088,40.1,40.5275,38.825,257592920
2018-12-21,37.6825,0.3455,0.089,0.818,0.093,39.215,39.54,37.4075,381991600
2018-12-24,36.7075,0.8418,0.095,0.792,0.113,37.0375,37.8875,36.6475,148676920
2018-12-26,39.2925,0.9974,0.045,0.726,0.229,37.075,39.3075,36.68,232535400
2018-12-27,39.0375,0.9923,0.041,0.828,0.131,38.96,39.1925,37.5175,206435400
2018-12-28,39.0575,0.9689,0.098,0.741,0.162,39.375,39.63,38.6375,166962400
2018-12-31,39.435,0.898,0.05,0.871,0.079,39.6325,39.84,39.12,137997560
2019-01-02,39.48,0.9934,0.056,0.822,0.122,38.7225,39.7125,38.5575,142548280
2019-01-03,35.5475,0.9151,0.079,0.815,0.107,35.995,36.43,35.5,364427360
2019-01-04,37.065,0.8571,0.093,0.799,0.108,36.1325,37.1375,35.95,229694600
2019-01-07,36.9825,0.991,0.07,0.794,0.137,37.175,37.2075,36.475,218285760
2019-01-08,37.6875,0.9606,0.072,0.811,0.117,37.39,37.955,37.13,162491640
2019-01-09,38.3275,-0.765,0.152,0.762,0.085,37.8225,38.6325,37.4075,180137480
2019-01-11,38.0725,0.9969,0.039,0.858,0.103,38.22,38.425,37.8775,107698520
2019-01-11,38.0725,0.9969,0.039,0.858,0.103,38.22,38.425,37.8775,107698520
2019-01-14,37.5,-0.412,0.087,0.83,0.083,37.7125,37.8175,37.305,128074160
2019-01-15,38.2675,-0.7757,0.071,0.867,0.062,37.5675,38.3475,37.5125,113799760
2019-01-16,38.735,0.9388,0.068,0.837,0.095,38.27,38.97,38.25,121932480
2019-01-17,38.965,0.982,0.037,0.856,0.108,38.55,39.415,38.315,118464760
2019-01-18,39.205,-0.9349,0.108,0.812,0.08,39.375,39.47,38.9952,133037840
2019-01-22,38.325,0.846,0.073,0.85,0.077,39.1025,39.1825,38.155,121095960
2019-01-23,38.48,0.9835,0.059,0.829,0.112,38.5375,38.785,37.925,92186240
2019-01-24,38.175,-0.8568,0.079,0.862,0.059,38.5275,38.62,37.935,101672440
2019-01-25,39.44,-0.9133,0.076,0.861,0.062,38.87,39.5325,38.58,134035840
2019-01-28,39.075,0.9172,0.066,0.856,0.078,38.9475,39.0825,38.415,104589120
2019-01-29,38.67,0.9893,0.08,0.801,0.12,39.0625,39.5325,38.5275,159659400
2019-01-30,41.3125,-0.9826,0.101,0.823,0.076,40.8125,41.5375,40.0575,243201920
2019-01-31,41.61,0.9731,0.053,0.856,0.091,41.5275,42.25,41.14,162453040
2019-02-01,41.63,-0.9992,0.219,0.698,0.083,41.74,42.245,41.4825,130578360
2019-02-04,42.8125,0.8577,0.103,0.785,0.112,41.8525,42.9138,41.82,125538880
2019-02-05,43.545,0.985,0.063,0.819,0.118,43.215,43.77,43.0875,144218280
2019-02-06,43.56,-0.25,0.062,0.876,0.062,43.6625,43.8925,43.2133,112818560
2019-02-07,42.735,0.3818,0.07,0.849,0.081,43.1,43.485,42.585,126576960
2019-02-08,42.6025,-0.9935,0.12,0.824,0.056,42.2475,42.665,42.105,95175320
2019-02-11,42.3575,0.8875,0.026,0.884,0.09,42.7625,42.8025,42.3125,83760080
2019-02-11,42.3575,0.8875,0.026,0.884,0.09,42.7625,42.8025,42.3125,83760080
2019-02-12,42.7225,0.9973,0.054,0.788,0.158,42.525,42.75,42.425,88897600
2019-02-13,42.545,0.9904,0.058,0.831,0.112,42.8475,43.12,42.48,89558640
2019-02-14,42.7,-0.9952,0.104,0.851,0.045,42.4275,42.8154,42.345,87140720
2019-02-15,42.605,0.3744,0.078,0.843,0.079,42.8125,42.925,42.4375,98413280
2019-02-19,42.7325,0.2075,0.065,0.875,0.06,42.4275,42.86,42.3725,75834280
2019-02-20,43.0075,-0.9593,0.078,0.875,0.047,42.7975,43.33,42.7475,101295560
2019-02-21,42.765,-0.4852,0.062,0.875,0.063,42.95,43.0925,42.575,68618160
2019-02-22,43.2425,0.9061,0.038,0.902,0.06,42.895,43.25,42.845,75561000
2019-02-25,43.5575,0.9751,0.019,0.893,0.088,43.54,43.9675,43.4875,87385600
2019-02-26,43.5825,0.9905,0.048,0.81,0.142,43.4275,43.825,43.2933,67966440
2019-02-27,43.7175,-0.5372,0.052,0.903,0.044,43.3025,43.75,43.1825,111270560
2019-02-28,43.2875,0.9813,0.013,0.9,0.087,43.58,43.7275,43.23,111815240
2019-03-01,43.7425,-0.9994,0.202,0.737,0.061,43.57,43.7875,43.2225,102950240
2019-03-04,43.9625,0.9756,0.056,0.83,0.114,43.9225,44.4375,43.4925,109652240
2019-03-05,43.8825,0.9827,0.063,0.808,0.128,43.985,44.0,43.635,76953920
2019-03-06,43.63,-0.9746,0.059,0.899,0.041,43.6675,43.8725,43.485,83020560
2019-03-07,43.125,0.9746,0.019,0.846,0.134,43.4675,43.61,43.005,99021880
2019-03-08,43.2275,0.8625,0.069,0.799,0.131,42.58,43.2675,42.375,95943840
2019-03-11,44.725,0.9402,0.038,0.849,0.113,43.8725,44.78,43.8375,124492000
2019-03-11,44.725,0.9402,0.038,0.849,0.113,43.8725,44.78,43.8375,124492000
2019-03-12,45.2275,0.9974,0.048,0.793,0.159,45.0,45.6675,44.8425,129667200
2019-03-13,45.4275,-0.9947,0.139,0.795,0.066,45.5625,45.825,45.23,123718960
2019-03-14,45.9325,-0.8442,0.09,0.848,0.063,45.975,46.025,45.64,94110640
2019-03-15,46.53,0.9969,0.044,0.82,0.136,46.2125,46.8325,45.935,156069960
2019-03-18,47.005,0.9672,0.03,0.906,0.063,46.45,47.0975,46.4475,104594360
2019-03-19,46.6325,0.9414,0.053,0.868,0.079,47.0875,47.2475,46.48,125761200
2019-03-20,47.04,0.924,0.045,0.878,0.077,46.5575,47.3725,46.1825,124013520
2019-03-21,48.7725,0.9958,0.04,0.852,0.107,47.505,49.0825,47.4525,203772480
2019-03-22,47.7625,0.9111,0.071,0.842,0.088,48.835,49.4225,47.695,169150560
2019-03-25,47.185,0.998,0.056,0.82,0.124,47.8775,47.995,46.65,175007240
2019-03-26,46.6975,-0.9155,0.14,0.739,0.12,47.916,48.22,46.145,198784400
2019-03-27,47.1175,0.9769,0.066,0.822,0.112,47.1875,47.44,46.6375,119084840
2019-03-28,47.18,0.9922,0.082,0.779,0.139,47.2375,47.3897,46.8825,82841560
2019-03-29,47.4875,0.9101,0.044,0.885,0.071,47.4575,47.52,47.135,94099320
2019-04-01,47.81,-0.9954,0.145,0.749,0.106,47.91,47.92,47.095,109232800
2019-04-02,48.505,0.9781,0.049,0.856,0.094,47.7725,48.615,47.7625,90909480
2019-04-03,48.8375,0.9606,0.034,0.876,0.091,48.3125,49.125,48.2875,92972640
2019-04-04,48.9225,-0.9409,0.11,0.824,0.066,48.6975,49.0925,48.285,76360200
2019-04-05,49.25,0.7964,0.032,0.884,0.084,49.1125,49.275,48.9825,73892280
2019-04-08,50.025,0.8442,0.033,0.868,0.098,49.105,50.0575,49.085,103319520
2019-04-09,49.875,0.9757,0.046,0.861,0.093,50.08,50.7125,49.8075,142953120
2019-04-11,49.7375,-0.9922,0.126,0.799,0.075,50.2125,50.25,49.6108,82172760
2019-04-11,49.7375,-0.9922,0.126,0.799,0.075,50.2125,50.25,49.6108,82172760
2019-04-12,49.7175,0.9169,0.064,0.826,0.11,49.8,50.035,49.0525,110954320
2019-04-15,49.8075,0.926,0.044,0.875,0.081,49.645,49.9625,49.5025,70096600
2019-04-16,49.8125,0.9764,0.12,0.744,0.137,49.865,50.3425,49.64,102673320
2019-04-17,50.7825,0.9941,0.063,0.833,0.104,49.885,50.845,49.6525,115461240
2019-04-18,50.965,0.8971,0.055,0.856,0.089,50.78,51.0375,50.63,96742120
2019-04-22,51.1325,0.9299,0.056,0.847,0.097,50.7075,51.235,50.585,71367680
2019-04-23,51.87,0.9504,0.048,0.875,0.077,51.1075,51.9375,50.975,93145520
2019-04-24,51.79,0.8442,0.052,0.878,0.07,51.84,52.12,51.7625,69710280
2019-04-25,51.32,0.9689,0.056,0.845,0.1,51.7075,51.94,51.28,73855400
2019-04-26,51.075,0.9541,0.033,0.882,0.085,51.225,51.25,50.53,74451080
2019-04-29,51.1525,0.986,0.021,0.895,0.084,51.1,51.4925,50.965,88041440
2019-04-30,50.1675,0.999,0.065,0.775,0.16,50.765,50.85,49.7775,183004640
2019-05-01,52.63,-0.9367,0.172,0.709,0.119,52.47,53.8275,52.3075,259309320
2019-05-02,52.2875,0.5007,0.081,0.835,0.084,52.46,53.1625,52.0325,127985280
2019-05-03,52.9375,0.9882,0.033,0.84,0.127,52.7225,52.96,52.5575,83569520
2019-05-06,52.12,0.9176,0.067,0.85,0.084,51.0725,52.21,50.875,129772440
2019-05-07,50.715,-0.9171,0.138,0.754,0.107,51.47,51.8544,50.2062,155054800
2019-05-08,50.725,-0.9963,0.125,0.838,0.037,50.475,51.335,50.4375,105358000
2019-05-09,50.18,0.9828,0.046,0.851,0.103,50.1,50.42,49.165,139634440
2019-05-13,46.43,0.9984,0.099,0.741,0.16,46.9275,47.37,45.7125,229722480
2019-05-14,47.165,-0.9326,0.124,0.77,0.106,46.6025,47.425,46.3525,146118720
2019-05-15,47.73,-0.7692,0.097,0.823,0.081,46.5675,47.9375,46.505,106178880
2019-05-16,47.52,0.9354,0.031,0.901,0.068,47.4775,48.1172,47.21,132125440
2019-05-17,47.25,-0.9126,0.101,0.842,0.057,46.7325,47.725,46.69,131516360
2019-05-20,45.7725,-0.9667,0.118,0.81,0.072,45.88,46.0872,45.071,154449160
2019-05-21,46.65,0.9515,0.064,0.839,0.097,46.305,47.0,46.175,113459400
2019-05-22,45.695,-0.9866,0.114,0.813,0.074,46.165,46.4275,45.6375,118994240
2019-05-23,44.915,0.8087,0.085,0.796,0.119,44.95,45.135,44.4525,146118960
2019-05-24,44.7425,-0.782,0.084,0.85,0.066,45.05,45.535,44.655,94858760
2019-05-28,44.5575,0.6998,0.102,0.791,0.107,44.73,45.1475,44.4775,111792640
2019-05-29,44.345,0.168,0.07,0.851,0.079,44.105,44.8375,44.0,113924680
2019-05-30,44.575,0.7902,0.062,0.864,0.073,44.4875,44.8075,44.1675,84873640
2019-05-31,43.7675,-0.7066,0.083,0.846,0.072,44.0575,44.4975,43.7475,108174320
2019-06-03,43.325,0.9272,0.057,0.857,0.086,43.9,44.48,42.5675,161584280
2019-06-04,44.91,0.9337,0.0,0.796,0.204,43.86,44.9575,43.63,123871840
2019-06-05,45.635,-0.9214,0.075,0.868,0.057,46.07,46.2475,45.285,119093720
2019-06-06,46.305,-0.9596,0.102,0.845,0.053,45.77,46.3675,45.5372,90105240
2019-06-07,47.5375,0.5719,0.0,0.868,0.132,46.6275,47.98,46.4425,122737560
2019-06-11,48.7025,0.9869,0.024,0.88,0.096,48.715,49.0,48.4,107731520
2019-06-11,48.7025,0.9869,0.024,0.88,0.096,48.715,49.0,48.4,107731520
2019-06-12,48.5475,0.9746,0.034,0.849,0.117,48.4875,48.9925,48.3462,73012760
2019-06-13,48.5375,-0.9115,0.087,0.865,0.049,48.675,49.1975,48.4,86698520
2019-06-14,48.185,-0.9614,0.097,0.864,0.039,47.8862,48.3966,47.575,75045880
2019-06-17,48.4725,0.8299,0.084,0.82,0.096,48.225,48.74,48.0425,58676560
2019-06-18,49.6125,0.7509,0.08,0.828,0.092,49.0125,50.0725,48.8025,106204000
2019-06-19,49.4675,0.9909,0.028,0.871,0.1,49.92,49.97,49.3275,84496960
2019-06-20,49.865,-0.9795,0.094,0.85,0.056,50.0925,50.1525,49.5075,86055960
2019-06-21,49.695,0.7394,0.068,0.853,0.08,49.7,50.2125,49.5375,191202360
2019-06-24,49.645,0.9812,0.023,0.884,0.093,49.635,50.04,49.5425,72881680
2019-06-25,48.8925,0.9706,0.05,0.82,0.131,49.6075,49.815,48.8225,84281320
2019-06-26,49.95,0.9564,0.022,0.914,0.064,49.4425,50.2475,49.3375,104270040
2019-06-27,49.935,-0.0258,0.075,0.865,0.06,50.0725,50.3925,49.8925,83598880
2019-06-28,49.48,0.9032,0.014,0.951,0.035,49.67,49.8738,49.2625,124442560
2019-07-01,50.3875,0.8988,0.079,0.831,0.089,50.7925,51.1225,50.1625,109266960
2019-07-02,50.6825,0.4964,0.049,0.896,0.055,50.3525,50.7831,50.34,67740880
2019-07-03,51.1025,0.9153,0.034,0.891,0.075,50.82,51.11,50.6725,45448200
2019-07-05,51.0575,0.9898,0.062,0.807,0.131,50.8375,51.27,50.725,69062080
2019-07-08,50.005,0.9915,0.033,0.84,0.127,50.2025,50.35,49.6025,101354520
2019-07-09,50.31,-0.2846,0.034,0.94,0.026,49.8,50.3775,49.7025,82312080
2019-07-11,50.4375,0.9849,0.054,0.843,0.104,50.8275,51.0975,50.4275,80767360
2019-07-11,50.4375,0.9849,0.054,0.843,0.104,50.8275,51.0975,50.4275,80767360
2019-07-12,50.825,-0.0276,0.065,0.861,0.073,50.6125,51.0,50.55,70380840
2019-07-15,51.3025,0.9828,0.042,0.831,0.127,51.0225,51.4675,51.0,67789680
2019-07-16,51.125,0.8992,0.077,0.828,0.095,51.1475,51.5275,50.875,67467280
2019-07-17,50.8375,0.931,0.034,0.894,0.072,51.0125,51.2729,50.8175,56429800
2019-07-18,51.415,0.9513,0.057,0.832,0.111,51.0,51.47,50.925,74328640
2019-07-19,50.6475,0.8728,0.065,0.831,0.104,51.4475,51.625,50.59,83717240
2019-07-22,51.805,0.9431,0.036,0.864,0.1,50.9125,51.8075,50.9025,89111720
2019-07-23,52.21,0.9953,0.035,0.85,0.115,52.115,52.2275,51.8225,73420840
2019-07-24,52.1675,0.8611,0.069,0.835,0.096,51.9175,52.2875,51.7925,59966280
2019-07-25,51.755,0.9453,0.039,0.899,0.063,52.2225,52.31,51.6825,55638240
2019-07-26,51.935,0.9941,0.037,0.866,0.096,51.87,52.4325,51.785,70475480
2019-07-29,52.42,0.6243,0.042,0.91,0.049,52.115,52.66,52.11,86693560
2019-07-30,52.195,0.999,0.033,0.829,0.139,52.19,52.54,51.8275,135742880
2019-07-31,53.26,0.9991,0.037,0.824,0.138,54.105,55.3425,52.825,277125440
2019-08-01,52.1075,0.9967,0.076,0.802,0.123,53.475,54.5075,51.6859,216071680
2019-08-02,51.005,0.9541,0.077,0.782,0.141,51.3825,51.6075,50.4075,163448480
2019-08-05,48.335,0.9711,0.036,0.865,0.099,49.4975,49.6623,48.145,209571880
2019-08-06,49.25,0.5028,0.063,0.832,0.105,49.0775,49.5168,48.51,143299160
2019-08-07,49.76,0.9465,0.092,0.805,0.103,48.8525,49.89,48.455,133457600
2019-08-08,50.8575,-0.9952,0.112,0.829,0.059,50.05,50.8825,49.8475,108038080
2019-08-09,50.2475,0.8105,0.05,0.827,0.123,50.325,50.69,49.8225,98479000
2019-08-12,50.12,0.4019,0.034,0.879,0.087,49.905,50.5129,49.7875,89927560
2019-08-13,52.2425,0.9833,0.062,0.847,0.091,50.255,53.035,50.2075,190159160
2019-08-14,50.6875,0.8872,0.071,0.85,0.08,50.79,51.61,50.6467,146189760
2019-08-15,50.435,0.9777,0.045,0.829,0.126,50.865,51.285,49.9175,111533440
2019-08-16,51.625,0.6072,0.054,0.881,0.065,51.07,51.79,50.96,115254480
2019-08-19,52.5875,0.9195,0.063,0.848,0.088,52.655,53.1827,52.5063,97727680
2019-08-20,52.59,0.9944,0.027,0.863,0.11,52.72,53.3375,52.58,107678120
2019-08-21,53.16,0.9961,0.029,0.827,0.145,53.2475,53.4125,52.9008,86259000
2019-08-22,53.115,0.9456,0.044,0.871,0.085,53.2975,53.6088,52.6875,89071280
2019-08-23,50.66,-0.9112,0.096,0.831,0.073,52.3575,53.0127,50.25,187531360
2019-08-26,51.6225,0.5162,0.083,0.816,0.101,51.465,51.7975,51.2643,104264520
2019-08-27,51.04,0.9801,0.03,0.852,0.118,51.965,52.1375,50.8825,103589360
2019-08-28,51.3825,0.949,0.064,0.845,0.091,51.025,51.43,50.83,63830520
2019-08-29,52.2525,0.9963,0.035,0.856,0.109,52.125,52.33,51.6638,84030600
2019-08-30,52.185,0.9337,0.074,0.81,0.116,52.54,52.6125,51.8,84650240
2019-09-03,51.425,0.9169,0.022,0.818,0.161,51.6075,51.745,51.055,80238280
2019-09-04,52.2975,0.993,0.049,0.82,0.131,52.0975,52.37,51.83,76867280
2019-09-05,53.32,-0.7599,0.076,0.856,0.068,53.0,53.4925,52.8775,95787520
2019-09-06,53.315,0.6597,0.109,0.751,0.14,53.5125,53.605,53.1275,77449160
2019-09-09,53.5425,-0.168,0.044,0.893,0.063,53.71,54.11,52.7675,109237600
2019-09-11,55.8975,0.9648,0.024,0.798,0.178,54.5175,55.9275,54.4325,177158600
2019-09-11,55.8975,0.9648,0.024,0.798,0.178,54.5175,55.9275,54.4325,177158600
2019-09-12,55.7713,0.8439,0.06,0.875,0.065,56.2,56.605,55.715,128906680
2019-09-13,54.6875,-0.5529,0.089,0.847,0.063,55.0,55.1975,54.255,159053200
2019-09-16,54.975,0.6545,0.057,0.874,0.069,54.4325,55.0325,54.39,84632560
2019-09-17,55.175,0.9911,0.058,0.834,0.108,54.99,55.205,54.78,73545880
2019-09-18,55.6925,-0.9825,0.107,0.828,0.065,55.265,55.7125,54.86,102572360
2019-09-19,55.24,0.9917,0.034,0.873,0.093,55.5025,55.94,55.0925,88751520
2019-09-20,54.4325,0.9801,0.036,0.881,0.082,55.345,55.64,54.3683,231908360
2019-09-23,54.68,0.989,0.045,0.869,0.086,54.7375,54.96,54.4125,77678600
2019-09-24,54.42,0.9962,0.036,0.837,0.128,55.2575,55.6225,54.2975,125737480
2019-09-25,55.2575,0.965,0.038,0.85,0.113,54.6375,55.375,54.285,89924040
2019-09-26,54.9725,-0.7987,0.12,0.787,0.093,55.0,55.235,54.7075,76353240
2019-09-27,54.705,0.2344,0.057,0.891,0.053,55.135,55.24,54.3203,101445160
2019-09-30,55.9925,0.9912,0.066,0.806,0.127,55.225,56.145,55.1975,105274320
2019-10-01,56.1475,0.9365,0.091,0.796,0.112,56.2675,57.055,56.05,144748640
2019-10-02,54.74,0.399,0.035,0.911,0.054,55.765,55.895,54.4825,143069040
2019-10-03,55.205,0.2617,0.029,0.924,0.047,54.6075,55.24,53.783,121410760
2019-10-04,56.7525,0.9842,0.033,0.873,0.094,56.41,56.8725,55.9725,139022200
2019-10-07,56.765,0.976,0.018,0.904,0.078,56.5675,57.4825,56.46,123557080
2019-10-08,56.1,-0.6022,0.109,0.8,0.091,56.455,57.015,56.0825,117130800
2019-10-09,56.7575,0.9634,0.037,0.906,0.057,56.7575,56.9475,56.41,76117680
2019-10-11,59.0525,0.9791,0.037,0.809,0.154,58.2375,59.41,58.0769,167960840
2019-10-11,59.0525,0.9791,0.037,0.809,0.154,58.2375,59.41,58.0769,167960840
2019-11-01,63.955,-0.8555,0.068,0.883,0.049,62.385,63.9825,62.29,151125320
2019-11-04,64.375,0.9958,0.046,0.795,0.159,64.3325,64.4613,63.845,103271800
2019-11-05,64.2825,-0.7655,0.231,0.674,0.096,64.2625,64.5475,64.08,79897720
2019-11-06,64.31,0.3825,0.064,0.861,0.075,64.1925,64.3725,63.8413,75864480
2019-11-07,64.8575,0.9624,0.028,0.908,0.064,64.685,65.0875,64.5275,94940320
2019-11-08,65.035,0.9246,0.031,0.853,0.116,64.6725,65.11,64.2125,70082000
2019-11-11,65.55,0.8435,0.085,0.814,0.101,64.575,65.6175,64.57,82029840
